name,type,url,local_path
嗜波螺,sprite,https://patchwiki.biligame.com/images/rocom/9/97/sk3qfoelkzy6xlawmknc5svbmwiepqg.png,images/sprites/嗜波螺.png
多人宿舍,ability,https://patchwiki.biligame.com/images/rocom/d/d3/0iit2ctfx6zsrqqi75snqh1dedlq9l1.png,images/abilities/多人宿舍.png
菇菇丁,sprite,https://patchwiki.biligame.com/images/rocom/d/df/t98utjcp899ymqdm8bvpapuoajiri1k.png,images/sprites/菇菇丁.png
多菇丁,sprite,https://patchwiki.biligame.com/images/rocom/5/54/5zfiphchqveime7yps9honw4eh4x82b.png,images/sprites/多菇丁.png
九幽菇,sprite,https://patchwiki.biligame.com/images/rocom/7/7a/n1t0h2rav7kjmjssgf2ctnahj8vaf0u.png,images/sprites/九幽菇.png
逐魂鸟,ability,https://patchwiki.biligame.com/images/rocom/a/a5/34irn0ss5596ajtgpnz6x5er870jmtr.png,images/abilities/逐魂鸟.png
斑斑,sprite,https://patchwiki.biligame.com/images/rocom/a/a7/9yzfpa9tuduznirix7p82i40nqlkfep.png,images/sprites/斑斑.png
斑枭,sprite,https://patchwiki.biligame.com/images/rocom/a/a7/hnf5vk2e32l7c5s4rozuy2iuopkykoq.png,images/sprites/斑枭.png
得寸进尺,ability,https://patchwiki.biligame.com/images/rocom/7/7c/jjq3oagbt4f7l712eimziy4me9wwzen.png,images/abilities/得寸进尺.png
草头鸭,sprite,https://patchwiki.biligame.com/images/rocom/e/e3/23v62tjddaret7a0jlqww40noorvmir.png,images/sprites/草头鸭.png
崩拳,skill,https://patchwiki.biligame.com/images/rocom/f/f9/9h6nufagpgchn3ztz1ztx3ghms1j6v8.png,images/skills/崩拳.png
卷毛鸭,sprite,https://patchwiki.biligame.com/images/rocom/0/0f/pzglsihj4tscuiypshxtjxq7x9u9bwp.png,images/sprites/卷毛鸭.png
身经百练,ability,https://patchwiki.biligame.com/images/rocom/9/92/l0hjynn4kqnqrbfdlg1yjhcj049lvkp.png,images/abilities/身经百练.png
海豹战士,sprite,https://patchwiki.biligame.com/images/rocom/b/b5/n6mz568m7fofwz1w3lkc5qk6bsxfy9s.png,images/sprites/海豹战士.png
海豹船长,sprite,https://patchwiki.biligame.com/images/rocom/f/fc/nrbg9xhvigh963cwi1nyqt6kl6t68zv.png,images/sprites/海豹船长.png
泛音列,ability,https://patchwiki.biligame.com/images/rocom/9/95/homgq6ts2yjt8ph2ijcte8xlvqa70yj.png,images/abilities/泛音列.png
号儿鱼,sprite,https://patchwiki.biligame.com/images/rocom/a/a1/b8v1gy6rvsqs6g02hko4oa7bj0z04gk.png,images/sprites/号儿鱼.png
主轴,skill,https://patchwiki.biligame.com/images/rocom/8/8b/sam3gg2ms20vh8ksnvqppgnaed2eitx.png,images/skills/主轴.png
圆号鱼,sprite,https://patchwiki.biligame.com/images/rocom/e/ed/7zahvzx6o4jiedrqiqa1q6rp8wbdyso.png,images/sprites/圆号鱼.png
守护者,ability,https://patchwiki.biligame.com/images/rocom/4/4a/k585hb0zeq9cmk2bqi3i2riba0dl8mw.png,images/abilities/守护者.png
甜田螺,sprite,https://patchwiki.biligame.com/images/rocom/5/55/bck3l95dm5ub49vdc3ung79bh0edirl.png,images/sprites/甜田螺.png
壳乙螺,sprite,https://patchwiki.biligame.com/images/rocom/9/9e/tefnpfeeyu3n93u9gp0d9sfk11s5tol.png,images/sprites/壳乙螺.png
卡洛儿,sprite,https://patchwiki.biligame.com/images/rocom/c/c9/t773ll421ypqybexg7xzjb3qs2rt2m0.png,images/sprites/卡洛儿.png
腾挪,ability,https://patchwiki.biligame.com/images/rocom/e/e8/b29blopkbz5unfwlvz8lwp7f6hplrpf.png,images/abilities/腾挪.png
棋棋_白子,sprite,https://patchwiki.biligame.com/images/rocom/b/b5/26ff3g1g1g5v1yzt8la359hajhaxyuo.png,images/sprites/棋棋_白子.png
棋骑士_白子,sprite,https://patchwiki.biligame.com/images/rocom/6/6c/8vu1ju9uu71aux8unhdyq9gcfw9if5p.png,images/sprites/棋骑士_白子.png
保卫,ability,https://patchwiki.biligame.com/images/rocom/b/b2/i9tossg8hvcomvxidu7340905nqypyj.png,images/abilities/保卫.png
棋齐垒_白子,sprite,https://patchwiki.biligame.com/images/rocom/9/9d/7ysj4q3d5kvymcqo698ygpsbfzi5m7d.png,images/sprites/棋齐垒_白子.png
好象坏象,ability,https://patchwiki.biligame.com/images/rocom/9/95/ik4m9ks08lv6ygw7ohbdsn8uncx8wgl.png,images/abilities/好象坏象.png
棋祈督_白子,sprite,https://patchwiki.biligame.com/images/rocom/6/69/o85fkrungproeat6rco9guv5ptjw80t.png,images/sprites/棋祈督_白子.png
渗透,ability,https://patchwiki.biligame.com/images/rocom/2/2c/7367n35i8ue0eclevof6hn7zslgnjai.png,images/abilities/渗透.png
棋绮后_白子,sprite,https://patchwiki.biligame.com/images/rocom/3/34/9sv0ivcdr9sp5dkfk9miyjnqhf60di8.png,images/sprites/棋绮后_白子.png
奔波命,ability,https://patchwiki.biligame.com/images/rocom/3/34/qsqb5pan54wjvr7o95r2dkj2j30nc61.png,images/abilities/奔波命.png
奔波鼠,sprite,https://patchwiki.biligame.com/images/rocom/d/d0/qc6wa2f2bpo8uv28uf5hmgw5lmy3evv.png,images/sprites/奔波鼠.png
流浪鼠,sprite,https://patchwiki.biligame.com/images/rocom/e/e7/1ewnn289ny2ksdz247u2i3ytq7xnv03.png,images/sprites/流浪鼠.png
营养液泡,ability,https://patchwiki.biligame.com/images/rocom/c/c1/rzfv5hdtg4f8cw1cd9cu3tiiomjpw2h.png,images/abilities/营养液泡.png
呆小路,sprite,https://patchwiki.biligame.com/images/rocom/b/be/4zu0yqt23bt4cva2bswky1q5ivje1tw.png,images/sprites/呆小路.png
龙吟,skill,https://patchwiki.biligame.com/images/rocom/c/ca/havprnws18esgbkwd4ijpddrall694f.png,images/skills/龙吟.png
舞动路路,sprite,https://patchwiki.biligame.com/images/rocom/5/5b/plclzvr15shbkq90l2yrk23783kh3e7.png,images/sprites/舞动路路.png
白发路路,sprite,https://patchwiki.biligame.com/images/rocom/9/9a/hx21iweu65ojmeo4ws3ucpbsngknrv9.png,images/sprites/白发路路.png
鼓气,ability,https://patchwiki.biligame.com/images/rocom/3/37/q3gug447le0776jvexbge62tauua76i.png,images/abilities/鼓气.png
逗逗,sprite,https://patchwiki.biligame.com/images/rocom/2/27/5mkpc1wb4947ua7m9efws2u0sdgfgvq.png,images/sprites/逗逗.png
气球猫,sprite,https://patchwiki.biligame.com/images/rocom/3/31/rt7jxpcoc6msmzccuxw2vlait3poir9.png,images/sprites/气球猫.png
梦想三三,sprite,https://patchwiki.biligame.com/images/rocom/a/a5/embzuzv9e1h1sp3btykrnthnsvqzwwh.png,images/sprites/梦想三三.png
铃兰晚钟,ability,https://patchwiki.biligame.com/images/rocom/2/23/hastk67o1jebf8mvajw9wbl94seoof6.png,images/abilities/铃兰晚钟.png
花怨鳗,sprite,https://patchwiki.biligame.com/images/rocom/0/02/167gulpq7gmilrurzc4r0yattm4ai8z.png,images/sprites/花怨鳗.png
种皮爆裂,skill,https://patchwiki.biligame.com/images/rocom/a/a4/f9lxvvvdl6vbtqnsfjq944lk89rybmu.png,images/skills/种皮爆裂.png
鳗尾兽,sprite,https://patchwiki.biligame.com/images/rocom/d/dd/74c75nqv3qyl9jwto5rvywya5suqd2d.png,images/sprites/鳗尾兽.png
嫉妒,ability,https://patchwiki.biligame.com/images/rocom/1/12/3f51kt1w29rqjk919kxnzspojecmjh9.png,images/abilities/嫉妒.png
伊雷龙,sprite,https://patchwiki.biligame.com/images/rocom/6/66/iq3mle7m6g6cwmo5u0xh5afcf6fzsmd.png,images/sprites/伊雷龙.png
角击,skill,https://patchwiki.biligame.com/images/rocom/6/6b/rg146gyx4xcvwp3795u3qd1udpm1pmu.png,images/skills/角击.png
龙威,skill,https://patchwiki.biligame.com/images/rocom/5/50/rg146gyx4xcvwp3795u3qd1udpm1pmu.png,images/skills/龙威.png
怨力打击,skill,https://patchwiki.biligame.com/images/rocom/4/4c/eiy877x2gsgrw746j37lxzwc95032ji.png,images/skills/怨力打击.png
龙息环爆,skill,https://patchwiki.biligame.com/images/rocom/2/21/rg146gyx4xcvwp3795u3qd1udpm1pmu.png,images/skills/龙息环爆.png
伊兰亚龙,sprite,https://patchwiki.biligame.com/images/rocom/d/df/o0eh3mugruyhxfjm57xlzjqq4y1hki3.png,images/sprites/伊兰亚龙.png
拉特,sprite,https://patchwiki.biligame.com/images/rocom/a/a1/4pqv1u751dss8ff0u87y747ot29b4m9.png,images/sprites/拉特.png
飞踢,skill,https://patchwiki.biligame.com/images/rocom/5/5d/amf77hu8ppilm1gfdurryehb1iycik8.png,images/skills/飞踢.png
酷拉,sprite,https://patchwiki.biligame.com/images/rocom/8/8e/f72t0l1mbisw4ehkivz7pdpbcqkosus.png,images/sprites/酷拉.png
防过载保护,ability,https://patchwiki.biligame.com/images/rocom/9/9d/ne3gqhnuu5y70zhqb1iugj5f4q8scy6.png,images/abilities/防过载保护.png
闪电环,sprite,https://patchwiki.biligame.com/images/rocom/b/b8/o9no3jygnit09u4bsn3o7ezrji62524.png,images/sprites/闪电环.png
引雷,skill,https://patchwiki.biligame.com/images/rocom/5/5e/3vwra9o4951oy3bc1a3bi0odozgsicl.png,images/skills/引雷.png
加大功率,skill,https://patchwiki.biligame.com/images/rocom/3/3c/65a5atbzalyqt9d9wz9cpo9y22w1na0.png,images/skills/加大功率.png
刺电环,sprite,https://patchwiki.biligame.com/images/rocom/6/6e/3alwgp99gzkftk2qf4l1khkrfduszql.png,images/sprites/刺电环.png
荆棘电环,sprite,https://patchwiki.biligame.com/images/rocom/5/57/jpk5furnkwy92gmzsrbhmlk1i6tok09.png,images/sprites/荆棘电环.png
虚假宝箱,ability,https://patchwiki.biligame.com/images/rocom/a/aa/l04z1w3mef8o8pftrwzq20i1fykkps4.png,images/abilities/虚假宝箱.png
小箱怪,sprite,https://patchwiki.biligame.com/images/rocom/0/0a/ocy3pzt2cn0mmx85cm8is2ulwy8s2ii.png,images/sprites/小箱怪.png
能量守恒,skill,https://patchwiki.biligame.com/images/rocom/3/37/6auaafc79ya0cd65kpmrpqkcs8e8viq.png,images/skills/能量守恒.png
齿轮切开,skill,https://patchwiki.biligame.com/images/rocom/2/2d/ldb6er0e3ifqs2yo6aodu2c0rgi1p8d.png,images/skills/齿轮切开.png
迷迷箱怪,sprite,https://patchwiki.biligame.com/images/rocom/0/01/g7z9d41f10oqqtxn42417tov8gcg4bo.png,images/sprites/迷迷箱怪.png
拨浪鼓,ability,https://patchwiki.biligame.com/images/rocom/b/b5/04hp1rbap9qsbaow6svbv8lre4fok51.png,images/abilities/拨浪鼓.png
古钟蛇_本来的样子,sprite,https://patchwiki.biligame.com/images/rocom/1/16/hix4wlbyi39s3zqqpruq1n8z6rg7sc0.png,images/sprites/古钟蛇_本来的样子.png
寒音蛇_本来的样子,sprite,https://patchwiki.biligame.com/images/rocom/9/9b/pij7rej26vdekdc90n4xaep64r1011l.png,images/sprites/寒音蛇_本来的样子.png
振奋虫心,ability,https://patchwiki.biligame.com/images/rocom/a/a3/lxgzoye5oamhgsem74inusabiojmtmf.png,images/abilities/振奋虫心.png
矮脚爬爬,sprite,https://patchwiki.biligame.com/images/rocom/4/4f/40765c203k2jjtugv9tbciczhr4jmxv.png,images/sprites/矮脚爬爬.png
恶魔红钻,sprite,https://patchwiki.biligame.com/images/rocom/1/14/ow13sxw8jyv8sq7bhtvxn7yjl8mo88m.png,images/sprites/恶魔红钻.png
蒸汽膨胀,ability,https://patchwiki.biligame.com/images/rocom/7/7b/5guii4gl6ls04dcyuiouqm3fkqmsk6w.png,images/abilities/蒸汽膨胀.png
火尾瓦特,sprite,https://patchwiki.biligame.com/images/rocom/1/1d/9mmja7l04ln5fe2fn5dhql2nrh0tq4f.png,images/sprites/火尾瓦特.png
火尾战士,sprite,https://patchwiki.biligame.com/images/rocom/2/27/b2edc64erww7plxlp97ex8cc31jtsku.png,images/sprites/火尾战士.png
烈火守护,sprite,https://patchwiki.biligame.com/images/rocom/3/36/8wp59h53ob7gllbz8yewg91ppibly6x.png,images/sprites/烈火守护.png
吟游之弦,ability,https://patchwiki.biligame.com/images/rocom/4/49/8pzr9yv99kj2ps0lu4knt7ad74a4yxw.png,images/abilities/吟游之弦.png
里拉鳐,sprite,https://patchwiki.biligame.com/images/rocom/8/80/13gxjtrh4mt3mhyoc1is69gz7vfm3tv.png,images/sprites/里拉鳐.png
珊瑚骨,ability,https://patchwiki.biligame.com/images/rocom/9/93/k74gtutygu0s2qikanpndoomok8j573.png,images/abilities/珊瑚骨.png
海枝枝_碧蓝珊瑚,sprite,https://patchwiki.biligame.com/images/rocom/5/5b/efwbtnaynmpx9y85y1obfzoch17c5do.png,images/sprites/海枝枝_碧蓝珊瑚.png
定向精炼,ability,https://patchwiki.biligame.com/images/rocom/4/49/6u6608l95rah86j2602wx6gtz54rzum.png,images/abilities/定向精炼.png
多西,sprite,https://patchwiki.biligame.com/images/rocom/9/94/hsqyxfmg0p0gz8s36uzb1b7ldd6etb1.png,images/sprites/多西.png
齿轮扭矩,skill,https://patchwiki.biligame.com/images/rocom/e/e2/56dgbhe15o1bax4g5s2jiprv1wfkjhi.png,images/skills/齿轮扭矩.png
库多西,sprite,https://patchwiki.biligame.com/images/rocom/3/32/dfflnxnm50nqc08865hk3xkx7bgn2hj.png,images/sprites/库多西.png
波多西,sprite,https://patchwiki.biligame.com/images/rocom/9/9b/hxurck559b80j25wgnn3rnydhoupa4z.png,images/sprites/波多西.png
暴食,ability,https://patchwiki.biligame.com/images/rocom/8/87/6sl86mxachz6gr52zn4l9e4gb2tymlx.png,images/abilities/暴食.png
小翼龙,sprite,https://patchwiki.biligame.com/images/rocom/1/18/4gm8dv39vje80wb9f9ri66pmdmb5zzw.png,images/sprites/小翼龙.png
龙爪,skill,https://patchwiki.biligame.com/images/rocom/8/87/eiy877x2gsgrw746j37lxzwc95032ji.png,images/skills/龙爪.png
吹炎,skill,https://patchwiki.biligame.com/images/rocom/e/ee/jjr3y20ar9ul6o31tgwdmy5pzjyan0c.png,images/skills/吹炎.png
翼龙,sprite,https://patchwiki.biligame.com/images/rocom/5/55/bb3dr6l4zb07mt2rpg6euok2j54m82n.png,images/sprites/翼龙.png
蓄电池,ability,https://patchwiki.biligame.com/images/rocom/e/e4/lyf56mee7xgv1kq0g7mpmndbdbgp18d.png,images/abilities/蓄电池.png
电动长颈鹿,sprite,https://patchwiki.biligame.com/images/rocom/9/95/hf6exuai3em02ggnvi6068tatwsg1co.png,images/sprites/电动长颈鹿.png
奔乐鹿,sprite,https://patchwiki.biligame.com/images/rocom/3/38/2ggk766trhcl4o1ubr9f26mtv4l32y2.png,images/sprites/奔乐鹿.png
爵士鹿,sprite,https://patchwiki.biligame.com/images/rocom/a/a6/jcxy6nsrryijb047juj3qhxe55oi58z.png,images/sprites/爵士鹿.png
向心力,ability,https://patchwiki.biligame.com/images/rocom/b/b6/n9fj45dehlcow5zb0ru4ev6gbwcjgyh.png,images/abilities/向心力.png
缇塔,sprite,https://patchwiki.biligame.com/images/rocom/3/3a/lhlbu3zg39lvfpso57ww4iks9u2snxm.png,images/sprites/缇塔.png
拆卸,skill,https://patchwiki.biligame.com/images/rocom/3/38/den5z7tkhzg3n2n92lgfp79uuyotqjc.png,images/skills/拆卸.png
传感器,skill,https://patchwiki.biligame.com/images/rocom/3/39/k62i5lcckoza06rzgo86334u7gu0j5v.png,images/skills/传感器.png
声波缇塔,sprite,https://patchwiki.biligame.com/images/rocom/7/74/4k4r9jprm32qjya3epducxn4m8q79al.png,images/sprites/声波缇塔.png
起飞加速,ability,https://patchwiki.biligame.com/images/rocom/a/a8/mq3md4231cg6yk4sabniggabi60kmsf.png,images/abilities/起飞加速.png
小鹬,sprite,https://patchwiki.biligame.com/images/rocom/6/63/f0h0ppr6wbkwlg961g5mnqenog6ai1j.png,images/sprites/小鹬.png
鄙目鹬,sprite,https://patchwiki.biligame.com/images/rocom/0/06/sufpzi1hnwdcjr06orzhbmb9zkfve3p.png,images/sprites/鄙目鹬.png
高脚鹬,sprite,https://patchwiki.biligame.com/images/rocom/b/b5/3wf0lz4sibzzvc7xc2c9t5c7oyyg4m4.png,images/sprites/高脚鹬.png
加个雪球,ability,https://patchwiki.biligame.com/images/rocom/7/7a/2kexwk98ingow74fesaq3bou68rs2uz.png,images/abilities/加个雪球.png
脆筒甜甜,sprite,https://patchwiki.biligame.com/images/rocom/9/99/hkgrj5vqlslmwxcq1hw8rkaoijy2wc9.png,images/sprites/脆筒甜甜.png
香草甜甜,sprite,https://patchwiki.biligame.com/images/rocom/a/ab/3dmpl7qddfrhwbooues79boe1ndw1en.png,images/sprites/香草甜甜.png
圣代甜甜,sprite,https://patchwiki.biligame.com/images/rocom/c/ca/73y6hx9ejbcli53vysobr9g1wty7utz.png,images/sprites/圣代甜甜.png
耐活王,ability,https://patchwiki.biligame.com/images/rocom/9/96/armuu26aarw234f31wh4i4yqkloj5qh.png,images/abilities/耐活王.png
刺轮砣_上弦的样子,sprite,https://patchwiki.biligame.com/images/rocom/2/20/2xrf1upw8x8qbmtj94s02yesvzter32.png,images/sprites/刺轮砣_上弦的样子.png
月亮砣_上弦的样子,sprite,https://patchwiki.biligame.com/images/rocom/5/57/g05gs80tzawvv41wkfo6r8cuf1tuue9.png,images/sprites/月亮砣_上弦的样子.png
洄游,ability,https://patchwiki.biligame.com/images/rocom/5/5c/r03ck0nwl4xn7mqu18fges4ku6b4b0y.png,images/abilities/洄游.png
豆丁鱼,sprite,https://patchwiki.biligame.com/images/rocom/8/84/l03hb24992kdwomhy0qfjjynend0qdc.png,images/sprites/豆丁鱼.png
快鳍鱼,sprite,https://patchwiki.biligame.com/images/rocom/6/63/408ag6ovu931hssd7kstv1bemj4ltgc.png,images/sprites/快鳍鱼.png
龙鱼,sprite,https://patchwiki.biligame.com/images/rocom/1/1b/9pwwn6fecfi32vefzwgmfcpftbkfvxi.png,images/sprites/龙鱼.png
生物电,ability,https://patchwiki.biligame.com/images/rocom/d/d9/0tdu7tnarrmofdrwzubde50rkgn37hd.png,images/abilities/生物电.png
胆小鳗鱼,sprite,https://patchwiki.biligame.com/images/rocom/6/65/sexctmvdy5pnj2fgqdue7sovqn9cw4z.png,images/sprites/胆小鳗鱼.png
闪电鳗鱼,sprite,https://patchwiki.biligame.com/images/rocom/c/cf/tfvre4g1cbdv74tv7wydn5udn5gtdiv.png,images/sprites/闪电鳗鱼.png
扩散侵蚀,ability,https://patchwiki.biligame.com/images/rocom/1/1b/eftz6viiinybaueax5acwoxyhvgf4a2.png,images/abilities/扩散侵蚀.png
翡翠水母,sprite,https://patchwiki.biligame.com/images/rocom/f/f3/qtg8mg0mxy7370rpc9eohcwcgsw0k05.png,images/sprites/翡翠水母.png
激流,skill,https://patchwiki.biligame.com/images/rocom/4/4b/l8qwcieigs9ny4gdtj8gskmg10eraxi.png,images/skills/激流.png
琉璃水母,sprite,https://patchwiki.biligame.com/images/rocom/d/de/k7nubtsz7deg1n4u2a960xgw7z7awlo.png,images/sprites/琉璃水母.png
蚀刻,ability,https://patchwiki.biligame.com/images/rocom/7/74/icj2n5zz8oyl8x3d6o0er71c4k0v803.png,images/abilities/蚀刻.png
裘洛,sprite,https://patchwiki.biligame.com/images/rocom/9/9c/ai2ivunxg0fjwnzy552j6bsq1nh5qr4.png,images/sprites/裘洛.png
裘力,sprite,https://patchwiki.biligame.com/images/rocom/d/d3/qw6krqyuqrdgd4nlois0j77f8ekasdu.png,images/sprites/裘力.png
裘卡,sprite,https://patchwiki.biligame.com/images/rocom/a/a9/1bccpd3l1t66oy3lwk44wzr3pqsj9y2.png,images/sprites/裘卡.png
散热,ability,https://patchwiki.biligame.com/images/rocom/b/b0/0qgoeijdykttq5aufcoocly9g0wtxva.png,images/abilities/散热.png
可爱猿,sprite,https://patchwiki.biligame.com/images/rocom/e/e0/1xsbef59im08o1aui67cvgqp9nr1a58.png,images/sprites/可爱猿.png
炎息,skill,https://patchwiki.biligame.com/images/rocom/a/a9/6jt794onuj9apx8hweu2210uwrpo3rn.png,images/skills/炎息.png
炽热猿,sprite,https://patchwiki.biligame.com/images/rocom/a/ad/rbo5f373p1xc6t0e8mc6vtnxu6d1dqy.png,images/sprites/炽热猿.png
火焰猿,sprite,https://patchwiki.biligame.com/images/rocom/4/49/jzlbg7v46fd5m04k2732qml7t64y3a0.png,images/sprites/火焰猿.png
冰钻,ability,https://patchwiki.biligame.com/images/rocom/7/76/odln4oxozen0b144f69exc37t00jfh0.png,images/abilities/冰钻.png
布鲁斯,sprite,https://patchwiki.biligame.com/images/rocom/0/03/i3lomx5rtgtrhun9j9o2cky82nj7koy.png,images/sprites/布鲁斯.png
雪顶布鲁斯,sprite,https://patchwiki.biligame.com/images/rocom/f/f2/qmr111cc6n8vcfctp3ididgmph2te4b.png,images/sprites/雪顶布鲁斯.png
冰钻布鲁斯,sprite,https://patchwiki.biligame.com/images/rocom/b/bd/lqbeuvjzkbdjilyup9j54q4ocdv6yza.png,images/sprites/冰钻布鲁斯.png
仁心,ability,https://patchwiki.biligame.com/images/rocom/5/5c/9gw51drq0gr00tpgw6qu7xpdm9t0fdi.png,images/abilities/仁心.png
治愈兔,sprite,https://patchwiki.biligame.com/images/rocom/a/aa/rngx23e2gk0fv954dvqfy4imdotkztj.png,images/sprites/治愈兔.png
热气,skill,https://patchwiki.biligame.com/images/rocom/8/8d/d7buz984ycgvsb4cgs0xutt55sx431g.png,images/skills/热气.png
烈焰风暴,skill,https://patchwiki.biligame.com/images/rocom/2/2a/38a12at3ytabiddjs8did4vwq2c7tqm.png,images/skills/烈焰风暴.png
红丝绒,sprite,https://patchwiki.biligame.com/images/rocom/0/00/lbkgbqads9s37knw6rqxu3fuylvqwro.png,images/sprites/红丝绒.png
红绒十字,sprite,https://patchwiki.biligame.com/images/rocom/c/c1/1i2n00tjjxrhc3x9p39hrg4kxujapoh.png,images/sprites/红绒十字.png
恶魔的晚宴,ability,https://patchwiki.biligame.com/images/rocom/8/85/it7nuyzbbu0zpevx4lps03uq3en247e.png,images/abilities/恶魔的晚宴.png
乌达_极昼的样子,sprite,https://patchwiki.biligame.com/images/rocom/7/74/4646tw9mipskzlalsx2u7ujdaa067iu.png,images/sprites/乌达_极昼的样子.png
迷你乌_极昼的样子,sprite,https://patchwiki.biligame.com/images/rocom/4/4a/herfyv2d6y7yvyv02hnk8kkmp84ogsm.png,images/sprites/迷你乌_极昼的样子.png
乌拉塔_极昼的样子,sprite,https://patchwiki.biligame.com/images/rocom/e/e9/2j3t5mjcljnsc1hw72btjrebq8td3ug.png,images/sprites/乌拉塔_极昼的样子.png
翼轴,ability,https://patchwiki.biligame.com/images/rocom/1/17/sur9s8yyn1g4xd2jzhvfpjpozhip9rk.png,images/abilities/翼轴.png
螺旋帕帕,sprite,https://patchwiki.biligame.com/images/rocom/2/2e/8sya38cbx002fydqgo0u3z0r4wzcmh9.png,images/sprites/螺旋帕帕.png
帕帕斯卡,sprite,https://patchwiki.biligame.com/images/rocom/4/48/0go6kjyt43jmyphx2po4l7j8g5jdh98.png,images/sprites/帕帕斯卡.png
盲拧,ability,https://patchwiki.biligame.com/images/rocom/4/48/gta6d2dwosj7ycovaedm7g9o3iaz8mw.png,images/abilities/盲拧.png
机械方方,sprite,https://patchwiki.biligame.com/images/rocom/0/0b/pgpg5oimlp3vj22sforlyu0o5mlenw8.png,images/sprites/机械方方.png
多彩方方,sprite,https://patchwiki.biligame.com/images/rocom/2/28/7xmi4mrr7xy8rbxu5td2uptxfax5fhj.png,images/sprites/多彩方方.png
立方人,sprite,https://patchwiki.biligame.com/images/rocom/0/09/fnsx2e888qucax28zooe75tenxxgmkx.png,images/sprites/立方人.png
指挥家,ability,https://patchwiki.biligame.com/images/rocom/1/10/0n5ozlo0mg88x1u12weqo8musqlu7am.png,images/abilities/指挥家.png
可立鸡,sprite,https://patchwiki.biligame.com/images/rocom/2/2d/9w4l9rr13yoldnqxtppebm3tqovahde.png,images/sprites/可立鸡.png
晕晕鸡,sprite,https://patchwiki.biligame.com/images/rocom/4/46/5euq737ld77bkp75nukdt3mrwa11xrq.png,images/sprites/晕晕鸡.png
绅士鸡,sprite,https://patchwiki.biligame.com/images/rocom/f/fc/tlu25qyk7b26q2d2fpv5mkuwafz4tv3.png,images/sprites/绅士鸡.png
斗技,ability,https://patchwiki.biligame.com/images/rocom/c/c2/at8cdqvrzwyq6lt0gcswjbak3mira1z.png,images/abilities/斗技.png
武者鸡,sprite,https://patchwiki.biligame.com/images/rocom/d/d5/j89f9kespq4zwjb6h67ew9wvsnd88g0.png,images/sprites/武者鸡.png
哨兵,ability,https://patchwiki.biligame.com/images/rocom/5/51/gga1442akfsw0564qz0h7n6jzhdtyiv.png,images/abilities/哨兵.png
优优,sprite,https://patchwiki.biligame.com/images/rocom/b/b2/71ru3va03vqwr4ew76bnhqj74neqk98.png,images/sprites/优优.png
绒光优优,sprite,https://patchwiki.biligame.com/images/rocom/7/76/fyktbyiugga3qdq8gkeboear0slov69.png,images/sprites/绒光优优.png
连续负荷,ability,https://patchwiki.biligame.com/images/rocom/d/d3/7hglkgkq6aoud1iuoolqbkphfmka2z0.png,images/abilities/连续负荷.png
噼啪鸟,sprite,https://patchwiki.biligame.com/images/rocom/5/5f/67uopai58qg98apg0dci57gi1bgxhn4.png,images/sprites/噼啪鸟.png
倾轧,ability,https://patchwiki.biligame.com/images/rocom/2/2d/ah8kbtblc02xkayqz7ix5e67pr8tmzy.png,images/abilities/倾轧.png
深蓝鲸,sprite,https://patchwiki.biligame.com/images/rocom/4/4c/eonvrfjw5xrztsmkzmwz4eutdi7oban.png,images/sprites/深蓝鲸.png
生长,ability,https://patchwiki.biligame.com/images/rocom/c/cc/jm0a6mfh0g4d494n2ryzcwxsvxfy0s1.png,images/abilities/生长.png
格兰种子,sprite,https://patchwiki.biligame.com/images/rocom/d/d3/b3jzacefc99rb5kz2yh5ta03dq5rd2e.png,images/sprites/格兰种子.png
格兰花,sprite,https://patchwiki.biligame.com/images/rocom/d/d7/gvd0lpur7zrkuy6lt9b86bwpj877hfv.png,images/sprites/格兰花.png
格兰球,sprite,https://patchwiki.biligame.com/images/rocom/6/6c/ti7vsccgrnfmugk27891cc9726d15j5.png,images/sprites/格兰球.png
警惕,ability,https://patchwiki.biligame.com/images/rocom/5/58/m3194sxso15zzteup12b5t5alanui5n.png,images/abilities/警惕.png
地鼠_枯水期的样子,sprite,https://patchwiki.biligame.com/images/rocom/e/ed/p13cco2es9ta74gd9w8yqdoc0va3qp6.png,images/sprites/地鼠_枯水期的样子.png
遁鼠_枯水期的样子,sprite,https://patchwiki.biligame.com/images/rocom/0/04/hhyd5vj9dub1p42xrvafn2cazk3ypft.png,images/sprites/遁鼠_枯水期的样子.png
遁地鼠_枯水期的样子,sprite,https://patchwiki.biligame.com/images/rocom/3/3f/tfoq58kdykf2kzslpubl87ceyiu4c0r.png,images/sprites/遁地鼠_枯水期的样子.png
涂鸦,ability,https://patchwiki.biligame.com/images/rocom/2/26/evjcbhu2nzo2blq8ijfcpjs5itf8i68.png,images/abilities/涂鸦.png
墨鱿士,sprite,https://patchwiki.biligame.com/images/rocom/e/ed/ekbfzkhrhoe1i26cq62zv0bdwyws7zg.png,images/sprites/墨鱿士.png
混乱鱿彩,sprite,https://patchwiki.biligame.com/images/rocom/8/89/co25joc1fbw7yk3t67uwo91xx3czmuj.png,images/sprites/混乱鱿彩.png
绝对秩序,ability,https://patchwiki.biligame.com/images/rocom/d/da/ev8p6093lqta7g9c589heg98an4bt2v.png,images/abilities/绝对秩序.png
